,0
2142,0.127
2143,0.075
2144,0.243
2145,0.233
2146,0.065
2147,0.006
2148,0.194
2149,0.048
2150,0.192
2151,0.208
2152,0.067
2153,0.145
2154,0.197
2155,0.063
2156,0.119
2157,0.094
2158,0.019
2159,0.113
2160,0.14
2161,0.138
2162,0.063
2163,0.01
2164,0.089
2165,0.11
2166,0.046
2167,0.12
2168,0.002
2169,0.095
2170,0.101
2171,0.13
2172,0.09
2173,0.14
2174,0.014
2175,0.135
2176,0.005
2177,0.098
2178,0.09
2179,0.115
2180,0.065
2181,0.127
2182,0.04
2183,0.039
2184,0.034
2185,0.124
2186,0.071
2187,0.142
2188,0.032
2189,0.116
2190,0.021
2191,0.173
2192,0.038
2193,0.025
2194,1.291
2195,0.037
2196,0.025
2197,0.038
2198,0.001
2199,0.072
2200,0.021
2201,0.03
2202,0.032
2203,0.135
2204,0.178
2205,0.182
2206,0.148
2207,0.082
2208,0.021
2209,0.114
2210,0.062
2211,0.044
2212,0.139
2213,0.062
2214,0.061
2215,0.148
2216,0.002
2217,0.032
2218,0.026
2219,0.04
2220,0.044
2221,0.054
2222,0.024
2223,0.008
2224,0.034
2225,0.063
2226,0.037
2227,0.02
2228,0.035
2229,0.101
2230,2.987
2231,0.071
2232,0.056
2233,0.007
2234,0.029
2235,0.08
2236,0.104
2237,0.458
2238,0.005
2239,0.142
2240,0.071
2241,0.008
2242,0.025
2243,0.011
2244,0.034
2245,0.006
2246,0.066
2247,0.011
2248,0.068
2249,0.006
2250,0.017
2251,0.147
2252,0.19
2253,0.115
2254,0.02
2255,0.013
2256,0.088
2257,0.125
2258,0.073
2259,0.012
2260,0.029
2261,0.016
2262,0.127
2263,1.317
2264,0.033
2265,0.074
2266,0.049
2267,0.012
2268,0.056
2269,0.037
2270,0.075
2271,0.039
2272,0.063
2273,0.065
2274,0.044
2275,0.17
2276,0.142
2277,0.039
2278,0.23
2279,0.052
2280,2.42
2281,0.097
2282,0.007
2283,0.061
2284,1.054
2285,0.1
2286,0.073
2287,0.117
2288,0.017
2289,0.055
2290,0.034
2291,0.033
2292,0.002
2293,0.07
2294,0.017
2295,0.039
2296,0.073
2297,0.036
2298,0.044
2299,0.182
2300,0.075
2301,0.014
2302,0.198
2303,0.034
2304,0.132
2305,0.242
2306,0.039
2307,0.021
2308,0.138
2309,0.047
2310,0.101
2311,0.124
2312,0.082
2313,0.021
2314,0.003
2315,0.037
2316,0.122
2317,0.071
2318,0.156
2319,0.05
2320,0.004
2321,0.392
2322,0.193
2323,0.059
2324,0.033
2325,0.085
2326,0.224
2327,0.031
2328,0.079
2329,0.109
2330,1.706
2331,0.143
2332,0.137
2333,0.009
2334,0.146
2335,0.052
2336,1.792
2337,0.071
2338,0.097
2339,0.036
2340,0.08
2341,0.084
2342,0.023
2343,0.054
2344,0.033
2345,0.076
2346,0.145
2347,0.013
2348,0.093
2349,0.024
2350,0.01
2351,0.011
2352,2.453
2353,0.126
2354,0.106
2355,0.136
2356,0.097
2357,0.117
2358,0.015
2359,0.042
2360,0.009
2361,0.03
2362,0.019
2363,0.043
2364,0.064
2365,0.009
2366,0.053
2367,0.043
2368,0.069
2369,0.076
2370,0.006
2371,0.214
2372,0.16
2373,0.1
2374,0.201
2375,0.01
2376,0.117
2377,0.083
2378,0.084
2379,0.053
2380,0.107
2381,0.091
2382,0.099
2383,0.031
2384,0.056
2385,0.017
2386,0.059
2387,0.009
2388,0.048
2389,0.065
2390,0.074
2391,0.036
2392,0.06
2393,0.008
2394,0.027
2395,0.176
2396,0.023
2397,0.06
2398,0.064
2399,0.101
2400,0.083
2401,0.008
2402,0.106
2403,0.024
2404,0.131
2405,0.073
2406,0.118
2407,0.18
2408,0.046
2409,0.073
2410,0.049
2411,0.049
2412,0.04
2413,0.022
2414,0.018
2415,0.027
2416,0.012
2417,0.054
2418,0.031
2419,0.172
2420,0.091
2421,0.028
2422,0.188
2423,0.01
2424,0.046
2425,0.123
2426,0.103
2427,0.035
2428,0.133
2429,0.042
2430,0.098
2431,0.055
2432,0.031
2433,0.029
2434,0.003
2435,0.036
2436,0.052
2437,0.056
2438,0.017
2439,0.07
2440,0.001
2441,0.035
2442,0.024
2443,0.121
2444,0.111
2445,0.071
2446,0.147
2447,0.071
2448,0.142
2449,0.146
2450,0.034
2451,0.113
2452,0.137
2453,0.083
2454,2.085
2455,0.087
2456,0.035
2457,0.001
2458,0.049
2459,0.032
2460,0.076
2461,0.037
2462,0.035
2463,0.025
2464,0.053
2465,0.708
2466,0.061
2467,0.047
2468,0.107
2469,0.191
2470,0.195
2471,0.091
2472,0.071
2473,0.099
2474,0.064
2475,0.107
2476,0.084
2477,0.042
2478,0.024
2479,0.075
2480,0.2
2481,0.233
2482,2.846
2483,0.137
2484,0.145
2485,0.126
2486,0.04
2487,1.736
2488,0.058
2489,0.019
2490,0.159
2491,0.203
2492,1.068
2493,0.112
2494,0.158
2495,2.786
2496,0.145
2497,0.022
2498,0.045
2499,0.145
2500,0.03
2501,0.002
2502,0.1
2503,0.134
2504,0.142
2505,0.051
2506,0.142
2507,0.08
2508,0.094
2509,0.077
2510,2.407
2511,0.015
2512,0.098
2513,0.061
2514,0.022
2515,0.09
2516,0.072
2517,0.007
2518,0.052
2519,0.107
2520,0.091
2521,0.041
2522,0.04
2523,1.345
2524,0.09
2525,0.091
2526,0.002
2527,0.071
2528,1.835
2529,0.043
2530,0.046
2531,0.023
2532,0.051
2533,1.436
2534,0.05
2535,0.032
2536,0.061
2537,0.02
2538,0.044
2539,0.193
2540,0.035
2541,0.065
2542,2.987
2543,0.039
2544,0.099
2545,0.106
2546,0.091
2547,1.643
2548,0.041
2549,0.434
2550,1.719
2551,0.106
2552,0.063
2553,0.016
2554,0.027
2555,0.06
2556,0.033
2557,0.003
2558,0.01
2559,0.049
2560,0.053
2561,0.015
2562,0.047
2563,0.144
2564,0.15
2565,0.198
2566,1.922
2567,0.032
2568,0.129
2569,0.063
2570,0.026
2571,0.005
2572,0.023
2573,0.083
2574,0.02
2575,0.009
2576,0.064
2577,0.066
2578,0.027
2579,0.012
2580,0.048
2581,0.032
2582,0.012
2583,0.023
2584,0.026
2585,0.045
2586,0.071
2587,0.197
2588,0.207
2589,0.035
2590,0.098
2591,0.127
2592,0.075
2593,0.1
2594,0.038
2595,0.042
2596,0.135
2597,0.034
2598,0.14
2599,0.079
2600,0.015
2601,0.009
2602,0.006
2603,0.034
2604,0.011
2605,0.052
2606,0.04
2607,0.015
2608,0.011
2609,0.077
2610,0.026
2611,0.109
2612,0.221
2613,0.037
2614,0.069
2615,0.022
2616,0.095
2617,0.14
2618,0.103
2619,0.125
2620,0.122
2621,0.127
2622,0.077
2623,0.149
2624,0.002
2625,0.014
2626,0.074
2627,0.071
2628,0.05
2629,0.067
2630,0.051
2631,0.004
2632,0.028
2633,0.07
2634,0.034
2635,0.126
2636,0.112
2637,1.545
2638,0.06
2639,0.132
2640,0.017
2641,0.029
2642,0.071
2643,0.021
2644,2.975
2645,0.032
2646,0.068
2647,0.161
2648,2.015
2649,0.233
2650,0.026
2651,0.076
2652,0.149
2653,0.148
2654,0.171
2655,0.101
2656,0.234
2657,0.113
2658,0.043
2659,0.194
2660,0.152
2661,0.127
2662,0.228
2663,0.14
2664,0.072
2665,0.046
2666,0.041
2667,0.087
2668,0.101
2669,0.087
2670,0.115
2671,0.115
2672,0.023
2673,0.013
2674,0.139
2675,0.069
2676,0.06
2677,0.123
2678,0.053
2679,0.098
2680,0.051
2681,0.112
2682,0.042
2683,0.104
2684,0.066
2685,0.115
2686,0.082
2687,1.457
2688,0.12
2689,2.77
2690,0.105
2691,0.081
2692,0.147
2693,0.098
2694,0.008
2695,2.099
2696,0.03
2697,0.029
2698,0.012
2699,0.054
2700,0.076
2701,0.012
2702,0.022
2703,0.023
2704,0.034
2705,0.05
2706,0.073
2707,0.06
2708,0.167
2709,0.179
2710,0.144
2711,0.05
2712,0.127
2713,0.034
2714,0.041
2715,0.024
2716,0.111
2717,0.108
2718,0.115
2719,0.232
2720,0.064
2721,0.05
2722,0.029
2723,0.464
2724,0.076
2725,0.028
2726,0.063
2727,0.663
2728,0.002
2729,0.011
2730,0.008
2731,0.199
2732,0.218
2733,0.044
2734,0.075
2735,0.079
2736,0.034
2737,0.142
2738,0.012
2739,0.025
2740,0.043
2741,0.006
2742,0.114
2743,0.129
2744,0.06
2745,0.058
2746,0.077
2747,0.049
2748,0.05
2749,0.982
2750,0.063
2751,0.075
2752,0.072
2753,0.064
2754,0.031
2755,0.095
2756,0.211
2757,0.109
2758,0.086
2759,0.109
2760,0.117
2761,0.022
2762,0.122
2763,0.127
2764,0.003
2765,0.031
2766,0.12
2767,0.091
2768,0.056
2769,0.062
2770,0.077
2771,0.065
2772,0.075
2773,0.055
2774,0.011
2775,0.014
2776,0.032
2777,0.072
2778,0.037
2779,0.044
2780,1.203
2781,0.069
2782,0.138
2783,0.141
2784,0.122
2785,0.053
2786,0.025
2787,0.086
2788,0.11
2789,0.11
2790,0.129
2791,0.166
2792,0.073
2793,0.002
2794,0.062
2795,0.013
2796,0.057
2797,0.017
2798,0.032
2799,0.029
2800,0.031
2801,0.069
2802,0.004
2803,0.055
2804,0.154
2805,0.222
2806,0.055
2807,0.105
2808,0.025
2809,0.005
2810,0.106
2811,0.038
2812,0.134
2813,0.081
2814,0.055
2815,0.11
2816,0.212
2817,0.228
2818,0.116
2819,0.214
2820,0.037
2821,0.076
2822,0.197
2823,0.059
2824,1.615
2825,0.043
2826,0.022
2827,0.158
2828,0.054
2829,0.034
2830,0.13
2831,0.05
2832,0.002
2833,0.005
2834,0.038
2835,0.071
2836,0.075
2837,0.089
2838,0.082
2839,0.071
2840,0.025
2841,0.015
2842,0.074
2843,0.036
2844,0.054
2845,0.077
2846,0.106
2847,0.032
2848,0.123
2849,0.073
2850,0.09
2851,0.078
2852,0.142
2853,0.091
2854,0.125
2855,0.094
2856,0.022
2857,0.084
2858,0.073
2859,0.064
2860,0.077
2861,0.004
2862,0.087
2863,0.034
2864,0.048
2865,0.04
2866,0.008
2867,0.005
2868,0.058
2869,0.048
2870,0.013
2871,0.031
2872,0.022
2873,0.029
2874,0.04
2875,2.913
2876,2.198
2877,0.226
2878,0.041
2879,0.095
2880,0.104
2881,0.019
2882,0.148
2883,0.098
2884,0.053
2885,0.198
2886,0.157
2887,0.095
2888,0.098
2889,0.08
2890,0.081
2891,0.104
2892,0.002
2893,2.242
2894,0.049
2895,0.092
2896,0.074
2897,0.018
2898,2.113
2899,0.163
2900,0.212
2901,0.148
2902,0.053
2903,0.186
2904,0.162
2905,0.117
2906,0.181
2907,0.007
2908,1.703
2909,0.058
2910,0.069
2911,0.198
2912,0.14
2913,0.119
2914,0.055
2915,0.144
2916,0.029
2917,0.141
2918,0.095
2919,0.023
2920,0.132
2921,0.079
2922,0.102
2923,0.045
2924,0.143
2925,0.194
2926,0.15
2927,0.135
2928,0.059
2929,0.085
2930,0.082
2931,0.1
2932,0.104
2933,0.126
2934,0.066
2935,0.199
2936,0.052
2937,0.107
2938,0.007
2939,0.024
2940,0.005
2941,0.006
2942,0.072
2943,0.126
2944,0.154
2945,0.047
2946,0.117
2947,0.083
2948,0.068
2949,0.124
2950,0.082
2951,0.097
2952,0.192
2953,0.128
2954,0.058
2955,1.064
2956,0.005
2957,0.045
2958,0.196
2959,0.067
2960,0.157
2961,0.009
2962,0.123
2963,0.125
2964,0.106
2965,0.142
2966,0.043
2967,0.008
2968,0.141
2969,0.131
2970,0.133
2971,0.109
2972,0.18
2973,0.087
2974,0.14
2975,2.454
2976,0.141
2977,0.124
2978,0.013
2979,0.027
2980,0.052
2981,0.043
2982,0.104
2983,0.012
2984,0.072
2985,0.011
2986,0.068
2987,0.044
2988,0.145
2989,1.745
2990,0.134
2991,0.147
2992,0.19
2993,0.168
2994,0.093
2995,0.115
2996,0.11
2997,0.195
2998,0.107
2999,0.013
3000,0.119
3001,0.084
3002,0.16
3003,0.009
3004,1.851
3005,0.072
3006,0.089
3007,0.051
3008,0.187
3009,0.193
3010,0.089
3011,0.031
3012,0.109
3013,0.111
3014,0.017
3015,0.145
3016,0.067
3017,0.083
3018,0.159
3019,1.743
3020,0.004
3021,0.143
3022,0.035
3023,0.081
3024,0.154
3025,0.146
3026,1.902
3027,0.113
3028,1.357
3029,0.016
3030,0.117
3031,0.179
3032,0.139
3033,0.075
3034,0.007
3035,0.128
3036,0.114
3037,0.08
3038,0.087
3039,0.067
3040,0.082
3041,0.145
3042,0.064
3043,0.069
3044,0.04
3045,0.131
3046,0.063
3047,0.021
3048,0.008
3049,0.161
3050,2.591
3051,0.074
3052,0.199
3053,0.105
3054,0.137
3055,0.105
3056,0.134
3057,0.021
3058,0.132
3059,0.022
3060,0.156
3061,0.146
3062,1.166
3063,0.034
3064,0.021
3065,0.036
3066,0.09
3067,0.089
3068,0.006
3069,0.2
3070,0.077
3071,0.159
3072,0.191
3073,0.043
3074,0.007
3075,0.166
3076,0.153
3077,0.074
3078,0.023
3079,0.045
3080,0.046
3081,0.119
3082,0.033
3083,0.02
3084,2.379
3085,0.009
3086,0.141
3087,0.097
3088,0.12
3089,0.029
3090,0.106
3091,0.136
3092,1.954
3093,0.572
3094,0.019
3095,0.018
3096,0.12
3097,0.026
3098,0.018
3099,0.03
3100,2.727
3101,0.005
3102,0.003
3103,0.121
3104,0.03
3105,0.051
3106,0.078
3107,0.089
3108,0.063
3109,0.021
3110,0.134
3111,0.027
3112,0.123
3113,0.11
3114,0.123
3115,0.126
3116,0.174
3117,0.18
3118,0.112
3119,0.089
3120,0.05
3121,0.029
3122,0.061
3123,0.046
3124,0.052
3125,0.006
3126,0.115
3127,0.105
3128,0.096
3129,0.077
3130,0.018
3131,0.075
3132,0.051
3133,0.076
3134,0.047
3135,0.097
3136,0.061
3137,0.11
3138,0.114
3139,0.147
3140,0.061
3141,0.198
3142,0.038
3143,0.18
3144,0.066
3145,0.014
3146,0.033
3147,0.084
3148,0.109
3149,0.066
3150,0.124
3151,0.076
3152,0.071
3153,0.167
3154,1.188
3155,0.145
3156,0.15
3157,0.145
3158,0.207
3159,0.117
3160,0.045
3161,0.078
3162,0.084
3163,0.164
3164,0.016
3165,0.207
3166,0.215
3167,0.189
3168,0.12
3169,0.701
3170,0.083
3171,0.149
3172,0.154
3173,0.19
3174,0.076
3175,0.112
3176,0.072
3177,0.174
3178,0.013
3179,0.009
3180,0.145
3181,0.138
3182,0.189
3183,0.137
3184,0.856
3185,0.082
3186,0.056
3187,0.034
3188,0.175
3189,0.022
3190,0.175
3191,0.092
3192,0.218
3193,0.108
3194,0.046
3195,0.052
3196,0.061
3197,0.124
3198,0.132
3199,0.045
3200,0.116
3201,0.082
3202,0.041
3203,0.146
3204,0.047
3205,2.709
3206,0.136
3207,0.148
3208,0.148
3209,0.033
3210,0.139
3211,0.065
3212,0.098
3213,0.119
3214,0.117
3215,0.136
3216,0.108
3217,0.041
3218,0.177
3219,0.066
3220,0.052
3221,0.067
3222,0.008
3223,0.07
3224,0.13
3225,0.089
3226,0.048
3227,0.148
3228,0.057
3229,0.099
3230,0.068
3231,0.122
3232,0.13
3233,0.177
3234,0.083
3235,0.192
3236,0.136
3237,0.027
3238,0.039
3239,0.065
3240,0.03
3241,0.159
3242,0.058
3243,0.006
3244,0.177
3245,0.056
3246,0.052
3247,2.247
3248,0.086
3249,0.126
3250,2.238
3251,0.071
3252,2.748
3253,0.103
3254,0.111
3255,0.034
3256,0.028
3257,0.101
3258,0.066
3259,0.006
3260,0.195
3261,0.012
3262,0.042
3263,0.145
3264,0.07
3265,0.018
3266,0.072
3267,0.144
3268,0.031
3269,0.168
3270,0.021
3271,0.044
3272,1.724
3273,0.139
3274,0.042
3275,0.073
3276,0.058
3277,0.041
3278,0.036
3279,0.126
3280,0.11
3281,0.09
3282,2.675
3283,0.125
3284,0.092
3285,0.206
3286,0.201
3287,0.091
3288,0.059
3289,0.128
3290,0.068
3291,0.092
3292,0.185
3293,0.021
3294,1.16
3295,0.171
3296,0.027
3297,0.089
3298,0.024
3299,0.088
3300,1.521
3301,0.061
3302,0.081
3303,0.063
3304,0.024
3305,0.13
3306,0.1
3307,0.183
3308,0.016
3309,0.166
3310,0.184
3311,0.026
3312,0.064
3313,0.124
3314,0.153
3315,0.093
3316,0.066
3317,0.092
3318,0.075
3319,0.144
3320,1.197
3321,2.374
3322,0.18
3323,0.132
3324,0.024
3325,0.134
3326,0.062
3327,0.113
3328,1.249
3329,0.027
3330,0.092
3331,0.194
3332,0.199
3333,0.005
3334,0.354
3335,0.057
3336,0.146
3337,0.044
3338,2.125
3339,0.008
3340,0.026
3341,0.13
3342,0.094
3343,2.079
3344,0.171
3345,0.067
3346,0.01
3347,0.031
3348,0.078
3349,0.09
3350,0.115
3351,0.101
3352,1.648
3353,0.122
3354,0.143
3355,0.08
3356,0.13
3357,0.15
3358,0.138
3359,0.085
3360,0.131
3361,0.011
3362,0.151
3363,0.056
3364,0.094
3365,0.052
3366,0.079
3367,0.215
3368,0.055
3369,0.128
3370,0.041
3371,0.066
3372,2.879
3373,0.154
3374,0.05
3375,0.053
3376,0.066
3377,0.033
3378,0.88
3379,0.196
3380,0.117
3381,0.176
3382,0.138
3383,0.016
3384,0.176
3385,0.128
3386,0.061
3387,0.062
3388,0.17
3389,0.036
3390,0.3
3391,0.041
3392,0.072
3393,0.048
3394,0.134
3395,0.055
3396,0.099
3397,0.082
3398,0.076
3399,0.1
3400,0.1
3401,0.139
3402,2.476
3403,0.724
3404,0.022
3405,0.171
3406,0.112
3407,0.11
3408,0.001
3409,0.13
3410,0.081
3411,0.097
3412,0.181
3413,0.044
3414,0.1
3415,0.188
3416,0.036
3417,0.114
3418,0.104
3419,0.042
3420,0.152
3421,0.059
3422,0.127
3423,0.126
3424,0.039
3425,0.102
3426,0.04
3427,0.072
3428,0.199
3429,0.085
3430,0.188
3431,0.052
3432,0.097
3433,0.013
3434,0.018
3435,0.022
3436,0.199
3437,0.054
3438,0.017
3439,0.025
3440,0.047
3441,0.081
3442,0.066
3443,0.102
3444,0.033
3445,0.12
3446,0.106
3447,0.018
3448,0.067
3449,0.143
3450,0.097
3451,0.078
3452,0.028
3453,0.104
3454,0.033
3455,0.121
3456,0.186
3457,0.109
3458,0.041
3459,0.048
3460,0.119
3461,0.11
3462,0.166
3463,0.031
3464,0.003
3465,0.063
3466,0.105
3467,0.133
3468,0.016
3469,0.036
3470,0.037
3471,0.022
3472,0.107
3473,0.128
3474,0.072
3475,0.195
3476,0.203
3477,0.107
3478,0.128
3479,0.082
3480,0.19
3481,0.186
3482,0.19
3483,2.05
3484,0.007
3485,0.091
3486,0.132
3487,0.113
3488,0.155
3489,0.065
3490,0.215
3491,0.156
3492,0.12
3493,0.093
3494,0.161
3495,0.071
3496,0.023
3497,0.037
3498,0.183
3499,0.141
3500,0.138
3501,0.111
3502,0.101
3503,0.012
3504,0.003
3505,0.005
3506,0.049
3507,0.113
3508,0.027
3509,0.127
3510,0.074
3511,0.073
3512,0.097
3513,0.079
3514,0.164
3515,0.004
3516,0.122
3517,0.114
3518,0.14
3519,0.151
3520,0.023
3521,0.087
3522,0.192
3523,0.069
3524,0.092
3525,0.052
3526,1.315
3527,0.103
3528,0.166
3529,0.187
3530,0.08
3531,0.064
3532,0.194
3533,0.199
3534,0.005
3535,0.121
3536,0.142
3537,0.087
3538,0.021
3539,0.097
3540,0.007
3541,0.154
3542,0.033
3543,0.075
3544,0.071
3545,0.067
3546,0.039
3547,0.027
3548,0.123
3549,0.161
3550,0.03
3551,0.159
3552,0.055
3553,0.164
3554,0.072
3555,0.157
3556,0.048
3557,0.015
3558,0.036
3559,0.067
3560,0.156
3561,0.013
3562,0.076
3563,0.038
3564,0.096
3565,0.063
3566,0.052
3567,0.008
3568,0.113
3569,0.044
3570,0.016
3571,0.073
3572,0.161
3573,0.095
3574,1.406
3575,0.059
3576,0.09
3577,0.072
3578,0.088
3579,0.196
3580,0.135
3581,0.184
3582,0.082
3583,0.081
3584,0.076
3585,0.064
3586,0.138
3587,0.133
3588,0.054
3589,0.121
3590,0.09
3591,0.152
3592,0.034
3593,0.128
3594,0.108
3595,0.001
3596,0.175
3597,0.141
3598,0.042
3599,2.862
3600,0.175
3601,0.098
3602,0.033
3603,0.169
3604,0.104
3605,0.09
3606,0.078
3607,0.21
3608,0.066
3609,0.097
3610,0.058
3611,0.068
3612,0.062
3613,0.036
3614,0.021
3615,0.062
3616,0.074
3617,0.093
3618,2.983
3619,0.114
3620,0.094
3621,0.163
3622,0.142
3623,0.022
3624,0.08
3625,0.041
3626,0.044
3627,0.122
3628,0.021
3629,0.107
3630,0.025
3631,0.14
3632,0.27
3633,0.185
3634,0.306
3635,0.191
3636,0.035
3637,0.102
3638,0.6
3639,0.249
3640,0.068
3641,0.024
3642,0.309
3643,0.322
3644,0.287
3645,0.072
3646,0.185
3647,0.137
3648,0.061
3649,0.133
3650,0.033
3651,0.126
3652,0.147
3653,0.156
3654,0.025
3655,0.11
3656,0.148
3657,0.028
3658,0.306
3659,1.624
3660,0.221
3661,0.289
3662,0.305
3663,0.566
3664,0.33
3665,1.509
3666,0.308
3667,0.263
3668,0.305
3669,0.099
3670,0.086
3671,0.089
3672,0.057
3673,0.092
3674,0.019
3675,0.05
3676,0.093
3677,0.008
3678,0.05
3679,0.121
3680,0.134
3681,0.058
3682,0.127
3683,0.139
3684,0.096
3685,0.126
3686,0.045
3687,0.146
3688,0.113
3689,0.041
3690,0.083
3691,0.156
3692,0.1
3693,0.164
3694,0.019
3695,0.114
3696,0.031
3697,0.156
3698,0.127
3699,0.073
3700,0.079
3701,0.072
3702,0.053
3703,0.107
3704,0.186
3705,1.4
3706,0.184
3707,0.249
3708,0.14
3709,0.023
3710,0.324
3711,0.167
3712,0.008
3713,0.17
3714,0.005
3715,0.105
3716,0.012
3717,1.21
3718,0.249
3719,0.162
3720,0.071
3721,0.055
3722,2.889
3723,0.07
3724,0.082
3725,0.155
3726,0.028
3727,0.057
3728,0.174
3729,0.135
3730,0.204
3731,0.044
3732,0.128
3733,0.307
3734,0.95
3735,0.226
3736,0.282
3737,0.301
3738,0.574
3739,0.159
3740,0.067
3741,0.281
3742,0.275
3743,0.026
3744,0.095
3745,0.112
3746,0.04
3747,0.037
3748,0.133
3749,0.065
3750,0.024
3751,0.412
3752,0.27
3753,0.301
3754,0.314
3755,2.412
3756,0.123
3757,0.32
3758,0.214
3759,0.135
3760,0.282
3761,0.007
3762,0.066
3763,0.203
3764,0.177
3765,0.231
3766,0.296
3767,0.139
3768,0.12
3769,0.042
3770,0.158
3771,0.042
3772,0.018
3773,0.08
3774,0.069
3775,0.04
3776,0.149
3777,0.135
3778,0.239
3779,0.247
3780,0.139
3781,0.16
3782,2.458
3783,0.009
3784,0.21
3785,0.034
3786,0.177
3787,0.02
3788,0.127
3789,0.281
3790,0.291
3791,0.111
3792,0.046
3793,0.133
3794,0.158
3795,0.139
3796,0.087
3797,1.924
3798,0.157
3799,0.81
3800,0.262
3801,0.272
3802,0.255
3803,0.017
3804,0.274
3805,0.169
3806,0.298
3807,0.084
3808,0.056
3809,0.167
3810,0.035
3811,0.124
3812,0.29
3813,0.252
3814,0.022
3815,1.834
3816,0.068
3817,0.068
3818,0.083
3819,0.076
3820,0.123
3821,0.129
3822,0.075
3823,0.241
3824,0.012
3825,0.137
3826,0.178
3827,0.149
3828,0.334
3829,0.121
3830,0.891
3831,0.15
3832,0.115
3833,0.064
3834,0.08
3835,0.097
3836,0.233
3837,0.06
3838,0.208
3839,0.003
3840,0.04
3841,0.162
3842,0.016
3843,0.01
3844,0.038
3845,0.087
3846,0.135
3847,0.073
3848,0.038
3849,0.072
3850,0.021
3851,0.112
3852,0.134
3853,0.039
3854,0.026
3855,0.141
3856,0.053
3857,0.154
3858,0.075
3859,0.038
3860,0.051
3861,1.271
3862,0.078
3863,0.164
3864,0.082
3865,0.117
3866,0.112
3867,0.098
3868,0.051
3869,0.164
3870,0.078
3871,1.436
3872,0.236
3873,0.143
3874,0.29
3875,0.132
3876,0.051
3877,0.075
3878,0.183
3879,0.057
3880,0.068
3881,0.116
3882,0.216
3883,0.041
3884,0.183
3885,0.605
3886,0.52
3887,0.016
3888,0.021
3889,0.126
3890,0.064
3891,0.109
3892,0.043
3893,0.039
3894,0.114
3895,0.074
3896,0.272
3897,0.069
3898,0.28
3899,0.211
3900,0.158
3901,0.117
3902,0.098
3903,0.129
3904,0.298
3905,0.24
3906,0.159
3907,0.307
3908,0.062
3909,0.053
3910,0.085
3911,0.112
3912,0.014
3913,0.027
3914,0.15
3915,0.008
3916,0.133
3917,0.154
3918,0.035
3919,0.063
3920,0.104
3921,0.17
3922,0.022
3923,0.036
3924,0.269
3925,0.17
3926,0.184
3927,0.015
3928,0.315
3929,0.153
3930,0.009
3931,1.916
3932,0.142
3933,1.171
3934,0.155
3935,0.07
3936,0.051
3937,0.015
3938,0.163
3939,0.033
3940,0.05
3941,0.01
3942,0.089
3943,0.316
3944,0.193
3945,2.577
3946,0.19
3947,0.279
3948,0.045
3949,0.295
3950,0.15
3951,0.194
3952,0.217
3953,1.038
3954,1.016
3955,0.023
3956,0.312
3957,0.281
3958,0.095
3959,0.1
3960,0.112
3961,0.015
3962,0.119
3963,0.127
3964,0.145
3965,0.038
3966,0.072
3967,0.151
3968,0.302
3969,0.101
3970,0.268
3971,0.156
3972,0.216
3973,0.235
3974,0.261
3975,0.078
3976,0.119
3977,0.232
3978,0.242
3979,0.014
3980,0.181
3981,0.159
3982,0.176
3983,0.044
3984,0.068
3985,0.086
3986,0.073
3987,0.014
3988,0.065
3989,0.122
3990,0.103
3991,0.014
3992,1.991
3993,0.211
3994,0.265
3995,0.322
3996,0.097
3997,0.28
3998,0.233
3999,0.109
4000,0.17
4001,1.839
4002,0.307
4003,0.089
4004,0.267
4005,0.104
4006,0.062
4007,0.031
4008,0.111
4009,0.155
4010,0.152
4011,0.142
4012,0.052
4013,0.007
4014,0.163
4015,0.045
4016,0.116
4017,0.114
4018,0.037
4019,0.05
4020,0.121
4021,0.156
4022,0.145
4023,0.055
4024,0.125
4025,0.008
4026,0.157
4027,0.064
4028,0.127
4029,0.037
4030,0.136
4031,0.011
4032,0.104
4033,0.133
4034,0.145
4035,0.005
4036,0.096
4037,0.006
4038,0.091
4039,0.243
4040,0.013
4041,0.232
4042,0.012
4043,0.182
4044,0.019
4045,0.136
4046,0.22
4047,0.306
4048,0.119
4049,0.038
4050,0.022
4051,1.209
4052,0.069
4053,0.246
4054,0.172
4055,0.015
4056,0.044
4057,0.081
4058,0.112
4059,0.013
4060,0.959
4061,0.03
4062,0.066
4063,0.327
4064,0.048
4065,0.151
4066,2.456
4067,0.03
4068,0.011
4069,0.012
4070,0.247
4071,0.139
4072,0.311
4073,0.28
4074,0.304
4075,0.03
4076,0.11
4077,0.076
4078,0.033
4079,0.058
4080,0.121
4081,0.113
4082,0.155
4083,0.056
4084,0.057
4085,0.128
4086,0.02
4087,0.053
4088,0.228
4089,0.99
4090,0.206
4091,0.097
4092,0.036
4093,0.056
4094,0.984
4095,0.241
4096,2.317
4097,0.102
4098,0.193
4099,0.178
4100,2.752
4101,0.033
4102,0.247
4103,0.031
4104,0.01
4105,0.08
4106,0.119
4107,1.941
4108,0.881
4109,0.138
4110,0.158
4111,0.212
4112,0.011
4113,0.084
4114,0.16
4115,0.033
4116,0.168
4117,0.317
4118,0.163
4119,0.315
4120,0.312
4121,0.082
4122,0.232
4123,0.315
4124,0.05
4125,0.021
4126,0.059
4127,0.13
4128,0.15
4129,0.157
4130,0.057
4131,0.083
4132,0.104
4133,2.308
4134,0.056
4135,0.171
4136,0.281
4137,0.267
4138,0.035
4139,0.035
4140,0.109
